,date,total_rides,month,dayofweek,year,unique_stations_364d,ebike_proportion_364d,temp_min_c,rain_sum_mm,snowfall_sum_cm
1708,2024-09-06,22821,9,4,2024,1754.0,0.5531174466838936,13.7,0.0,0.0
1709,2024-09-07,24404,9,5,2024,1755.0,0.5531871526035045,8.6,0.0,0.0
1710,2024-09-08,22962,9,6,2024,1755.0,0.5532449973412678,8.5,0.0,0.0
1711,2024-09-09,22860,9,0,2024,1757.0,0.5531043410501973,11.5,0.0,0.0
1712,2024-09-10,25578,9,1,2024,1761.0,0.5530502668090989,12.5,0.0,0.0
1713,2024-09-11,27007,9,2,2024,1763.0,0.5529923427245421,13.8,0.0,0.0
1714,2024-09-12,26871,9,3,2024,1756.0,0.5529326635519882,16.0,0.0,0.0
1715,2024-09-13,26134,9,4,2024,1759.0,0.5527893385403301,18.2,0.0,0.0
1716,2024-09-14,29467,9,5,2024,1761.0,0.552669722541559,18.5,0.0,0.0
1717,2024-09-15,26121,9,6,2024,1762.0,0.5525307661874146,18.9,0.0,0.0
1718,2024-09-16,23613,9,0,2024,1762.0,0.5523742624743132,16.7,0.0,0.0
1719,2024-09-17,26021,9,1,2024,1762.0,0.5521322064416757,16.3,0.0,0.0
1720,2024-09-18,26424,9,2,2024,1761.0,0.5520757588216497,15.2,0.0,0.0
1721,2024-09-19,26961,9,3,2024,1761.0,0.5519786380553942,15.2,0.0,0.0
1722,2024-09-20,27233,9,4,2024,1761.0,0.5519172620748191,18.4,0.0,0.0
1723,2024-09-21,30535,9,5,2024,1761.0,0.5518088330195395,15.5,0.0,0.0
1724,2024-09-22,9126,9,6,2024,1760.0,0.5518471468697774,17.9,11.6,0.0
1725,2024-09-23,20750,9,0,2024,1760.0,0.5517958916886868,15.4,0.0,0.0
1726,2024-09-24,12790,9,1,2024,1760.0,0.5518143237202298,16.1,22.2,0.0
1727,2024-09-25,25958,9,2,2024,1760.0,0.5517160371593886,13.5,0.0,0.0
1728,2024-09-26,26675,9,3,2024,1760.0,0.5515452921116686,12.2,0.0,0.0
1729,2024-09-27,23009,9,4,2024,1759.0,0.5515226770055424,18.3,0.0,0.0
1730,2024-09-28,20183,9,5,2024,1759.0,0.5515670532287652,18.2,1.7,0.0
1731,2024-09-29,20909,9,6,2024,1759.0,0.5516374587324528,18.7,0.0,0.0
1732,2024-09-30,22602,9,0,2024,1759.0,0.5516552838746677,17.5,0.0,0.0
1733,2024-10-01,22223,10,1,2024,1757.0,0.5518151424030394,12.0,0.0,0.0
1734,2024-10-02,22332,10,2,2024,1757.0,0.5519163392033141,8.3,0.0,0.0
1735,2024-10-03,22555,10,3,2024,1758.0,0.5521020361465705,10.3,0.0,0.0
1736,2024-10-04,21040,10,4,2024,1758.0,0.552234868879623,15.8,0.8,0.0
1737,2024-10-05,25788,10,5,2024,1758.0,0.5523766121219263,15.9,0.0,0.0
1738,2024-10-06,22240,10,6,2024,1758.0,0.5525064285583176,12.7,0.0,0.0
1739,2024-10-07,19319,10,0,2024,1758.0,0.5525871788899331,8.2,0.0,0.0
1740,2024-10-08,21298,10,1,2024,1757.0,0.5525760489922328,7.0,0.0,0.0
1741,2024-10-09,21369,10,2,2024,1762.0,0.552565584811798,9.3,0.0,0.0
1742,2024-10-10,23263,10,3,2024,1763.0,0.5525853644321544,11.7,0.0,0.0
1743,2024-10-11,25882,10,4,2024,1762.0,0.552503577072755,9.7,0.0,0.0
1744,2024-10-12,24444,10,5,2024,1763.0,0.5524284977390889,15.7,0.1,0.0
1745,2024-10-13,25524,10,6,2024,1778.0,0.552380445770594,9.4,0.0,0.0
1746,2024-10-14,15631,10,0,2024,1778.0,0.552383593910899,5.2,0.0,0.0
1747,2024-10-15,8369,10,1,2024,1777.0,0.5524602236893162,4.0,12.1,0.0
1748,2024-10-16,16990,10,2,2024,1776.0,0.5525297738853001,2.1,0.0,0.0
1749,2024-10-17,18859,10,3,2024,1776.0,0.5526455351829932,1.7,0.0,0.0
1750,2024-10-18,19617,10,4,2024,1775.0,0.552790182853173,4.1,0.0,0.0
1751,2024-10-19,22465,10,5,2024,1775.0,0.5529041777799883,5.7,0.0,0.0
1752,2024-10-20,18733,10,6,2024,1776.0,0.5530111803861916,8.8,0.0,0.0
1753,2024-10-21,19180,10,0,2024,1775.0,0.5530511652448922,10.5,0.0,0.0
1754,2024-10-22,18999,10,1,2024,1778.0,0.5530980906085894,11.0,0.0,0.0
1755,2024-10-23,19280,10,2,2024,1780.0,0.5530859247751021,7.8,0.0,0.0
1756,2024-10-24,19515,10,3,2024,1781.0,0.553177399180969,4.4,0.0,0.0
1757,2024-10-25,17844,10,4,2024,1781.0,0.5532836139106748,7.4,7.8,0.0
1758,2024-10-26,17045,10,5,2024,1782.0,0.5533649203589408,4.5,0.0,0.0
1759,2024-10-27,14370,10,6,2024,1782.0,0.5534485388682259,2.6,0.0,0.0
1760,2024-10-28,15852,10,0,2024,1783.0,0.5535485792833554,4.4,0.0,0.0
1761,2024-10-29,20493,10,1,2024,1782.0,0.5536324803065997,18.0,0.0,0.0
1762,2024-10-30,20561,10,2,2024,1782.0,0.5537637883843258,18.9,0.0,0.0
1763,2024-10-31,14620,10,3,2024,1782.0,0.5538838196501632,6.5,1.3,0.0
1764,2024-11-01,15151,11,4,2024,1782.0,0.5540060855581129,3.5,0.0,0.0
1765,2024-11-02,15310,11,5,2024,1782.0,0.5541342745996083,2.5,0.0,0.0
1766,2024-11-03,11249,11,6,2024,1782.0,0.5543311450383253,9.9,0.9,0.0
1767,2024-11-04,13264,11,0,2024,1783.0,0.5544700085015012,16.0,6.3,0.0
1768,2024-11-05,10617,11,1,2024,1781.0,0.5546504799841869,14.8,16.5,0.0
1769,2024-11-06,15658,11,2,2024,1781.0,0.554792541147393,8.9,0.0,0.0
1770,2024-11-07,16616,11,3,2024,1781.0,0.5548795120931556,6.0,0.0,0.0
1771,2024-11-08,16112,11,4,2024,1781.0,0.5549715238112919,5.1,0.0,0.0
1772,2024-11-09,11597,11,5,2024,1782.0,0.5550199947957196,9.1,0.8,0.0
1773,2024-11-10,12738,11,6,2024,1782.0,0.5550794992480136,9.2,0.7,0.0
1774,2024-11-11,14190,11,0,2024,1782.0,0.5551365137163954,6.8,0.0,0.0
1775,2024-11-12,14212,11,1,2024,1783.0,0.5551542945518303,6.3,0.0,0.0
1776,2024-11-13,11856,11,2,2024,1811.0,0.5551218880820886,5.1,3.5,0.0
1777,2024-11-14,13235,11,3,2024,1813.0,0.5551063902882619,8.8,2.6,0.0
1778,2024-11-15,14166,11,4,2024,1812.0,0.5551168692908783,6.2,0.0,0.0
1779,2024-11-16,13120,11,5,2024,1812.0,0.5551731310754214,6.7,0.0,0.0
1780,2024-11-17,12607,11,6,2024,1812.0,0.5551954628735892,6.7,0.1,0.0
1781,2024-11-18,9116,11,0,2024,1812.0,0.5551923873168574,9.2,8.1,0.0
1782,2024-11-19,15434,11,1,2024,1812.0,0.5551693638419964,8.4,0.8,0.0
1783,2024-11-20,10944,11,2,2024,1812.0,0.5551404804635396,-0.3,1.8,0.0
1784,2024-11-21,5418,11,3,2024,1812.0,0.5551781528528463,-1.6,4.7,4.2
1785,2024-11-22,10856,11,4,2024,1812.0,0.5552334717672247,1.2,0.0,0.0
1786,2024-11-23,9409,11,5,2024,1812.0,0.5552428239226501,2.8,0.0,0.0
1787,2024-11-24,8557,11,6,2024,1813.0,0.5552320370662632,2.4,0.0,0.0
1788,2024-11-25,9626,11,0,2024,1812.0,0.5552474679046189,3.2,0.3,0.0
1789,2024-11-26,7971,11,1,2024,1812.0,0.5552369586996745,-2.5,0.0,0.0
1790,2024-11-27,7263,11,2,2024,1813.0,0.5552288158083429,0.6,0.0,0.0
1791,2024-11-28,2741,11,3,2024,1814.0,0.5551741243925263,-2.1,0.0,0.0
1792,2024-11-29,2614,11,4,2024,1813.0,0.5551691261094757,-7.7,0.0,0.0
1793,2024-11-30,3123,11,5,2024,1813.0,0.5552066024103959,-10.0,0.0,0.0
1794,2024-12-01,3291,12,6,2024,1813.0,0.55521518212174,-10.7,0.0,0.0
1795,2024-12-02,6390,12,0,2024,1813.0,0.5552650673368437,-10.6,0.0,0.0
1796,2024-12-03,7639,12,1,2024,1814.0,0.5552986762237648,-8.8,0.0,0.0
1797,2024-12-04,7791,12,2,2024,1814.0,0.5553547925779886,-6.8,0.1,0.0
1798,2024-12-05,7049,12,3,2024,1815.0,0.5554458660535666,-11.4,0.0,0.0
1799,2024-12-06,6973,12,4,2024,1815.0,0.555497062451399,-10.5,0.0,0.0
1800,2024-12-07,7592,12,5,2024,1815.0,0.5555994672721914,-5.0,0.0,0.0
1801,2024-12-08,8710,12,6,2024,1815.0,0.5556127590088173,3.2,0.0,0.0
1802,2024-12-09,9891,12,0,2024,1815.0,0.5556683445265607,5.1,0.0,0.0
1803,2024-12-10,8984,12,1,2024,1815.0,0.5557126598802303,-0.9,0.0,0.0
1804,2024-12-11,7349,12,2,2024,1817.0,0.5557915092392273,-10.1,0.0,0.0
1805,2024-12-12,4777,12,3,2024,1817.0,0.5558144573223066,-15.3,0.0,0.0
1806,2024-12-13,5961,12,4,2024,1814.0,0.5558745277851312,-12.8,0.0,0.0
1807,2024-12-14,4640,12,5,2024,1815.0,0.5558919490780346,-3.4,4.5,0.0
1808,2024-12-15,5113,12,6,2024,1815.0,0.5559214394674659,3.0,3.1,0.0
1809,2024-12-16,7588,12,0,2024,1815.0,0.5559529366325165,2.7,0.4,0.0
1810,2024-12-17,8490,12,1,2024,1815.0,0.5560162729162965,-0.2,0.0,0.0
1811,2024-12-18,7547,12,2,2024,1815.0,0.5560935523415866,-2.5,0.0,0.0
1812,2024-12-19,6387,12,3,2024,1815.0,0.5561523243344747,-3.4,0.2,0.7
1813,2024-12-20,4824,12,4,2024,1815.0,0.5562266790316588,-5.1,1.8,2.31
1814,2024-12-21,3592,12,5,2024,1814.0,0.5562541811869542,-8.6,0.0,0.0
1815,2024-12-22,3494,12,6,2024,1814.0,0.5563003630051294,-8.8,0.0,0.0
1816,2024-12-23,4525,12,0,2024,1814.0,0.5563815583396553,-0.9,0.3,0.0
1817,2024-12-24,3294,12,1,2024,1814.0,0.5564458226479424,0.3,0.0,0.0
1818,2024-12-25,1682,12,2,2024,1814.0,0.5564757508064035,-0.3,0.0,0.0
1819,2024-12-26,4041,12,3,2024,1814.0,0.5565134197404287,3.1,0.1,0.0
1820,2024-12-27,3512,12,4,2024,1814.0,0.5565646532968105,5.9,3.0,0.0
1821,2024-12-28,5724,12,5,2024,1814.0,0.5566219285945444,5.5,0.0,0.0
1822,2024-12-29,1901,12,6,2024,1815.0,0.5566469576497914,2.4,18.2,0.0
1823,2024-12-30,6409,12,0,2024,1815.0,0.5567190910395801,0.2,0.0,0.0
1824,2024-12-31,3063,12,1,2024,1815.0,0.5568026630160265,0.7,10.7,0.49
